"species"	"detection_cue"	"minute"	"distance_m"	"fragment"	"point"	"microhabitat"	"date"	"start_time"	"end_time"	"route"	"page_number"	"notes"
"Columbina_talpacoti"	"aural"	"0-3"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	1	NA
"Patagioenas_cayennensis"	"aural"	"0-3"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	1	NA
"Nothura_maculosa"	"aural"	"0-3"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	1	NA
"Turdus_amaurochalinus"	"aural"	"3-5"	"10-25"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Tolmomyias_sulphurescens"	"aural"	"3-5"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Aramides_ypecaha"	"aural"	"3-5"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Leptotila_verreauxi"	"aural"	"3-5"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Leptotila_verreauxi"	"aural"	"3-5"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Aramides_saracura"	"aural"	"3-5"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Cranioleuca_obsoleta"	"aural"	"5-10"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"25-50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Furnarius_rufus"	"aural"	"5-10"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Troglodytes_musculus"	"aural"	"5-10"	"50"	"Q"	9	"Sub-bosque/clareira"	"2025-12-11"	"05:50"	"06:00"	"12-1"	2	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Tolmomyias_sulphurescens"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Cranioleuca_obsoleta"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Empidonomus_varius"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Empidonomus_varius"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Myiarchus_swainsoni"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Patagioenas_cayennensis"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Cyanoloxia_brissonii"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"3-5"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Synallaxis_cinerascens"	"aural"	"3-5"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Veniliornis_spilogaster"	"aural"	"3-5"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Columbina_talpacoti"	"aural"	"5-10"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Troglodytes_musculus"	"aural"	"5-10"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Turdus_leucomelas"	"aural"	"5-10"	"10-25"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Coragyps_atratus"	"visual"	"5-10"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Tachyphonus_coronatus"	"aural"	"5-10"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Myiopagis_viridicata"	"aural"	"5-10"	"25-50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Aramides_saracura"	"aural"	"5-10"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Aramides_saracura"	"aural"	"5-10"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Aramides_saracura"	"aural"	"5-10"	"50"	"Q"	10	"Sub-bosque/taquara"	"2025-12-11"	"05:38"	"05:48"	"12-1"	2	NA
"Cranioleuca_obsoleta"	"aural"	"0-3"	"0-10"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Zenaida_auriculata"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Turdus_amaurochalinus"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Conopophaga_lineata"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Conopophaga_lineata"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Sittasomus_griseicapillus"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Empidonomus_varius"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Icterus_pyrrhopterus"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Icterus_pyrrhopterus"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Cyanoloxia_brissonii"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
"Turdus_leucomelas"	"aural"	"3-5"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
"Turdus_leucomelas"	"aural"	"3-5"	"10-25"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
"Aramides_saracura"	"aural"	"3-5"	"50"	"Q"	11	"Sub-bosque/taquara"	"2025-12-11"	"05:25"	"05:35"	"12-1"	2	NA
